meta_id,meta_source,meta_created,meta_updated,id,documents,approval_type,supplement_number,action_date,fda_application_num,notes
fe926a88c7c14f0ea2fe38f826296e6a,,2016-07-26T18:38:56.824771+00:00,2016-07-26T18:38:56.824771+00:00,NDA021774-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021774s003s004s005s007s008lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021774s003,s004,s005,s007,s008ltr.pdf""]}]",New or Modified Indication,4,2007-12-20,NDA021774,
6165d48678ed4b6283562fdcc6a5f74a,,2016-07-26T18:39:47.289365+00:00,2016-07-26T18:39:47.289365+00:00,NDA021316-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21316s1lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21316se1-001ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021316_S001_ALTOCOR_AP.pdf""]}]",New or Modified Indication,1,2002-09-11,NDA021316,
697415ecf2064205aaee45363137a2ba,,2016-07-26T18:39:12.603128+00:00,2016-07-26T18:39:12.603128+00:00,NDA020496-002,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/20496s2ltr.pdf""]}, {""name"": ""Approval Letter, Medical Review(s) & Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020496s002_appltr_medr_chemr.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020496s002_admindocs_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020496s002_admindocs_P2.pdf""]}]",New or Modified Indication,2,1999-02-24,NDA020496,Label is not available
bdb052fe27384ed48fb095f7411838b7,,2016-07-26T18:38:52.083350+00:00,2016-07-26T18:38:52.083350+00:00,NDA050740-002,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/50740S2LBL.PDF""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/50740S2LTR.PDF""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-740s2_AmBisome_Approv.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-740s2_AmBisome_medr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-740s2_AmBisome_statr.pdf""]}, {""name"": ""Microbiology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-740s2_AmBisome_microbr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-740s2_AmBisome_biopharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-740s2_AmBisome_admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/50-740s2_AmBisome_corres.pdf""]}]",New or Modified Indication,2,2000-06-16,NDA050740,
13c9576a2c66416083333ab50dc76195,,2016-07-26T18:47:39.168003+00:00,2016-07-26T18:47:39.168003+00:00,NDA019901-010,[],New or Modified Indication,10,1995-08-22,NDA019901,Label is not available
02fba6947b7b4fcfaed94e673ac7c538,,2016-07-26T18:47:39.122012+00:00,2016-07-26T18:47:39.122012+00:00,NDA019901-028,"[{""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/019901_S028_Altace_p1.pdf""]}, {""name"": ""Part 2"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/019901_S028_Altace_p2.pdf""]}, {""name"": ""Part 3"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/019901_S028_Altace_p3.pdf""]}, {""name"": ""Part 4"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/019901_S028_Altace_p4.pdf""]}]",New or Modified Indication,28,2000-10-04,NDA019901,Label is not available
b8ab2343d95c48299a35551d4c5937c4,,2016-07-26T18:55:07.569511+00:00,2016-07-26T18:55:07.569511+00:00,NDA019353-008,[],New or Modified Indication,8,1993-11-22,NDA019353,Label is not available
772ef6a7492a41dc844ba4b9a7611cca,,2016-07-26T18:59:01.462528+00:00,2016-07-26T18:59:01.462528+00:00,NDA020723-015,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20723se1-015_aldara_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20723se1-015ltr.pdf""]}]",New or Modified Indication,15,2004-03-02,NDA020723,
900203d310ea42259a491c31c7c23d34,,2016-07-26T18:59:01.448712+00:00,2016-07-26T18:59:01.448712+00:00,NDA020723-016,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20723s016lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20723s016ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020723_S016_ALDARA_CREAM.pdf""]}]",New or Modified Indication,16,2004-07-14,NDA020723,
44e02e31ff494f62af8e6bc037a92185,,2016-07-26T19:08:13.227490+00:00,2016-07-26T19:08:13.227490+00:00,NDA020333-002,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20333S2lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20333S2ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20333-S002_Agrylin.pdf""]}]",New or Modified Indication,2,1998-12-16,NDA020333,
da5749170ff248aba65b19573817313d,,2016-07-26T19:09:43.224035+00:00,2016-07-26T19:09:43.224035+00:00,NDA022334-006,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022334s6lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/022334s006ltr.pdf""]}]",New or Modified Indication,6,2010-10-29,NDA022334,
2d80ef075dca4a1f8d65704b9f77a463,,2016-07-26T19:09:43.208614+00:00,2016-07-26T19:09:43.208614+00:00,NDA022334-017,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022334s017lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/022334s017ltr.pdf""]}]",New or Modified Indication,17,2012-04-26,NDA022334,
015fc5aba4ce4f408aaf6d224727a786,,2016-07-26T19:09:43.222556+00:00,2016-07-26T19:09:43.222556+00:00,NDA022334-009,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022344s9s10lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022334s009,s010ltr.pdf""]}]",New or Modified Indication,9,2011-05-05,NDA022334,
b0a8860545ae473591e6932b4f60bc8e,,2016-07-26T19:11:20.044544+00:00,2016-07-26T19:11:20.044544+00:00,NDA020402-005,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20402S5LBL.PDF""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20402S5LTR.PDF""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-402-S005_ADVIL%20MIGRANINE%20LIQUI-GELS%20200MG_APPROV.PDF""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-402-S005_ADVIL%20MIGRANINE%20LIQUI-GELS%20200MG_prntlbl.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-402-S005_ADVIL%20MIGRANINE%20LIQUI-GELS%20200MG_chemr.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-402-S005_ADVIL%20MIGRANINE%20LIQUI-GELS%20200MG_pharmr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-402-S005_ADVIL%20MIGRANINE%20LIQUI-GELS%20200MG_biopharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-402-S005_ADVIL%20MIGRANINE%20LIQUI-GELS%20200MG_admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-402-S005_ADVIL%20MIGRANINE%20LIQUI-GELS%20200MG_corres.pdf""]}]",New or Modified Indication,5,2000-03-16,NDA020402,
f05f71e46aef49cc8f9906bc83ba2d55,,2016-07-26T19:13:03.305183+00:00,2016-07-26T19:12:24.304348+00:00,NDA021077-003,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21077se1-003_advair_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21077se1-003ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021077Orig1S003.pdf""]}]",New or Modified Indication,3,2003-11-17,NDA021077,
fa8908c833ad4321b9049d7188ef6723,,2016-07-26T19:39:15.977047+00:00,2016-07-26T19:39:15.977047+00:00,NDA019700-007,[],New or Modified Indication,7,1996-12-31,NDA019700,Label is not available
432c6f33e80243c28302abe560f618c9,,2016-07-26T19:39:50.569132+00:00,2016-07-26T19:39:50.569132+00:00,NDA020835-022,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020835s022s023lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020835s022, 020835s023LTR.pdf""]}]",New or Modified Indication,22,2006-08-11,NDA020835,
6cbc70fbc9a249ef8249eb288b47f474,,2016-07-26T19:40:08.218334+00:00,2016-07-26T19:40:08.218334+00:00,NDA019594-016,[],New or Modified Indication,16,1996-03-29,NDA019594,Label is not available
f60d36cd61804927826958d6ce26d882,,2016-07-26T19:39:50.602526+00:00,2016-07-26T19:39:50.602526+00:00,NDA020835-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20835s1s2s3s4lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20835s1-2-3-4ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_medr_P3.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_chemr.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_pharmr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_pharmr_P2.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_biopharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_admindocs.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_corres_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_corres_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20835S001_Actonel_corres_P3.pdf""]}]",New or Modified Indication,4,2000-04-14,NDA020835,
22e41dbcbe4345dc96f57e9c8664e796,,2016-07-26T19:42:51.886010+00:00,2016-07-26T19:42:51.886010+00:00,NDA020973-009,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20973s009lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/20973s009ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/020973Orig1s009.pdf""]}]",New or Modified Indication,9,2002-02-12,NDA020973,
7491c87c264b492c91aebcbb6e5847da,,2016-07-26T19:44:22.622623+00:00,2016-07-26T19:44:22.622623+00:00,NDA050263-040,[],New or Modified Indication,40,1963-10-18,NDA050263,Label is not available
0655fc8c88c64f36b3734654eaaf83f2,,2016-07-26T19:55:36.556243+00:00,2016-07-26T19:55:36.556243+00:00,NDA020184-011,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020184s011lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/020184s011ltr.pdf""]}]",New or Modified Indication,11,2005-08-23,NDA020184,
34516e8ff69b49e7909aae7c045de930,,2016-07-26T19:55:59.020995+00:00,2016-07-26T19:55:59.020995+00:00,NDA019885-001,[],New or Modified Indication,1,1993-10-29,NDA019885,Label is not available
8fce4314a4ed47bda313176c600f3ede,,2016-07-26T19:56:04.376877+00:00,2016-07-26T19:56:04.376877+00:00,NDA020547-014,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/20547s014ltr.pdf""]}]",New or Modified Indication,14,2001-04-27,NDA020547,Label is not available
2515931840a64558bffe2c4c7bb314e5,,2016-07-26T19:56:04.393114+00:00,2016-07-26T19:56:04.393114+00:00,NDA020547-007,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/20547s07ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_APPROV.PDF""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_PRNTLBL.PDF""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_MEDR_P1.PDF"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_MEDR_P2.PDF""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_CHEMR.PDF""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_PHARMR.PDF""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_STATR.PDF""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_BIOPHARMR.PDF""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_ADMINDOCS.PDF""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-547-S007_ACCOLATE_CORRES.PDF""]}]",New or Modified Indication,7,1999-09-17,NDA020547,Label is not available
d165fe7a400a455db9d9da49e0cff36a,,2016-07-26T19:58:55.997481+00:00,2016-07-26T19:58:55.997481+00:00,NDA021660-031,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021660s031lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021660Orig1s031ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2012/021660Orig1s031.pdf""]}]",New or Modified Indication,31,2012-10-11,NDA021660,
55156da9f4eb4750921bccbe36c77628,,2016-07-26T19:58:55.980759+00:00,2016-07-26T19:58:55.980759+00:00,NDA021660-037,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021660s037lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021660Orig1s037ltr.pdf""]}]",New or Modified Indication,37,2013-09-06,NDA021660,
489d582bc823489baf1fbcd00af41b8d,,2016-07-26T19:59:04.048046+00:00,2016-07-26T19:59:04.048046+00:00,NDA050724-002,[],New or Modified Indication,2,1996-10-18,NDA050724,Label is not available
468e6ea336e042908e730d443771eda3,,2016-07-26T19:59:48.840319+00:00,2016-07-26T19:59:48.840319+00:00,NDA021866-007,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021729s009,021866se2-006,021866se1-007,021866s009ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021866Orig1s006_s007_s009.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/021729s6s7s9,21866s6s7s9SUMR.pdf""]}]",New or Modified Indication,7,2008-05-06,NDA021866,Label is not available
01af37bcc3844efb99e91d95e40e0027,,2016-07-26T19:59:48.858288+00:00,2016-07-26T19:59:48.858288+00:00,NDA021866-005,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021436s018,021713s013,21729s005,021866s005lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021436s018, 021866s005, 021729s005, 021713s013ltr.pdf""]}]",New or Modified Indication,5,2007-11-16,NDA021866,
0b0369c1624e42eba8ca016e1ea32b2f,,2016-07-26T20:02:11.961910+00:00,2016-07-26T20:02:11.961910+00:00,NDA021729-007,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021713se1-015,021713s017,021729se2-006,021729se1-007.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021729Orig1s006_s007_s009.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/021729s6s7s9,21866s6s7s9SUMR.pdf""]}]",New or Modified Indication,7,2008-05-06,NDA021729,Label is not available
8d28d193b6d04fa5b701b70672767401,,2016-07-26T20:02:11.976179+00:00,2016-07-26T20:02:11.976179+00:00,NDA021729-005,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021436s018,021713s013,21729s005,021866s005lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021436s018, 021866s005, 021729s005, 021713s013ltr.pdf""]}]",New or Modified Indication,5,2007-11-16,NDA021729,
a42745bb949b4aeeb0c2070c6d47bd4b,,2016-07-26T20:02:15.843948+00:00,2016-07-26T20:02:15.843948+00:00,NDA021713-015,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021713se1-015,021713s017,021729se2-006,021729se1-007.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2008/021713Orig1s014_s015_s017.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/021436s19s20s22,21713s14s15s017SUMR.pdf""]}]",New or Modified Indication,15,2008-05-06,NDA021713,Label is not available
9f9dc6fbd9814c308f3c0b624dd86486,,2016-07-26T20:02:15.849842+00:00,2016-07-26T20:02:15.849842+00:00,NDA021713-013,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021436s018,021713s013,21729s005,021866s005lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021436s018, 021866s005, 021729s005, 021713s013ltr.pdf""]}]",New or Modified Indication,13,2007-11-16,NDA021713,
f11b8336da2b4e11aac9be40618b5b03,,2016-07-26T20:02:17.441329+00:00,2016-07-26T20:02:17.441329+00:00,NDA021436-027,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021436s027lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021436s027ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2009/021436Orig1s027.pdf""]}]",New or Modified Indication,27,2009-11-19,NDA021436,
c94fdf37d0b3403cbbcb15f1413ab42a,,2016-07-26T20:02:17.447154+00:00,2016-07-26T20:02:17.447154+00:00,NDA021436-020,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021436se2-019,021436se1-020,021436s022,021713se2-014.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/NDA/2008/021436Orig1s019_s020_s022.pdf""]}, {""name"": ""Summary Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/summary_review/2008/021436s19s20s22,21713s14s15s017SUMR.pdf""]}]",New or Modified Indication,20,2008-05-06,NDA021436,Label is not available
e7200a9f9f9d420d8d4a2d658ae8dbfc,,2016-07-26T20:02:17.489056+00:00,2016-07-26T20:02:17.489056+00:00,NDA021436-005,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/21436s005,008,21713s003lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/21436s005,008,21713s003ltr.pdf""]}]",New or Modified Indication,5,2005-03-01,NDA021436,
